Cod. Sede;Cod. Scuola;Grado Scolastico;Cod. MIUR;Denominazione1;Denominazione2;Indirizzo;Frazione;Comune;Provincia;Tipo Unit… Scolastica;Sezione Scolastica;Tipo Insegnamento;Specializzazione;Codice Specializzazione;Anno di Corso;Classi;Maschi;Femmine
001059A311;0010594001;Scuola secondaria di II grado;TORA008016;I. P. AGRICOLTURA E AMBIENTE / I.P. SETT SERVIZI;BALDESSANO ROCCATI;VIA S. FRANCESCO DI SALES 190;;CARMAGNOLA;TORINO;Sezione staccata;DIURNA;I. P. AGRICOLTURA E AMBIENTE / I.P. SETT SERVIZI;AGROTECNICO;111ZZ01;IV anno;2;30;7
001059A311;0010594001;Scuola secondaria di II grado;TORA008016;I. P. AGRICOLTURA E AMBIENTE / I.P. SETT SERVIZI;BALDESSANO ROCCATI;VIA S. FRANCESCO DI SALES 190;;CARMAGNOLA;TORINO;Sezione staccata;DIURNA;I. P. AGRICOLTURA E AMBIENTE / I.P. SETT SERVIZI;AGROTECNICO;111ZZ01;V anno;2;23;6
001059A311;0010594001;Scuola secondaria di II grado;TORA008016;I. P. AGRICOLTURA E AMBIENTE / I.P. SETT SERVIZI;BALDESSANO ROCCATI;VIA S. FRANCESCO DI SALES 190;;CARMAGNOLA;TORINO;Sezione staccata;DIURNA;I. P. AGRICOLTURA E AMBIENTE / I.P. SETT SERVIZI;OPERATORE AGRARIO AMBIENTALE;111QQ02;III anno;3;52;14
001059A311;0010594001;Scuola secondaria di II grado;TORA008016;I. P. AGRICOLTURA E AMBIENTE / I.P. SETT SERVIZI;BALDESSANO ROCCATI;VIA S. FRANCESCO DI SALES 190;;CARMAGNOLA;TORINO;Sezione staccata;DIURNA;I. P. AGRICOLTURA E AMBIENTE / I.P. SETT SERVIZI;SERVIZI PER L'AGRICOLTURA E LO SVILUPPO RURALE - BIENNIO;1SRAGRNN;I anno;3;42;18
001059A311;0010594001;Scuola secondaria di II grado;TORA008016;I. P. AGRICOLTURA E AMBIENTE / I.P. SETT SERVIZI;BALDESSANO ROCCATI;VIA S. FRANCESCO DI SALES 190;;CARMAGNOLA;TORINO;Sezione staccata;DIURNA;I. P. AGRICOLTURA E AMBIENTE / I.P. SETT SERVIZI;SERVIZI PER L'AGRICOLTURA E LO SVILUPPO RURALE - BIENNIO;1SRAGRNN;II anno;3;55;14
001059A311;0010594002;Scuola secondaria di II grado;TOTD00801C;I.T. COMMERCIALE / I.T. SETT ECONOMICO;BALDESSANO ROCCATI;VIALE GARIBALDI 7;;CARMAGNOLA;TORINO;Sede centrale;DIURNA;I.T. COMMERCIALE / I.T. SETT ECONOMICO;AMMINISTRAZIONE, FINANZA E MARKETING  ;2ECAFM20;III anno;2;16;27
001059A311;0010594002;Scuola secondaria di II grado;TOTD00801C;I.T. COMMERCIALE / I.T. SETT ECONOMICO;BALDESSANO ROCCATI;VIALE GARIBALDI 7;;CARMAGNOLA;TORINO;Sede centrale;DIURNA;I.T. COMMERCIALE / I.T. SETT ECONOMICO;AMMINISTRAZIONE, FINANZA E MARKETING - BIENNIO;2ECAFMN1;I anno;2;23;31
001059A311;0010594002;Scuola secondaria di II grado;TOTD00801C;I.T. COMMERCIALE / I.T. SETT ECONOMICO;BALDESSANO ROCCATI;VIALE GARIBALDI 7;;CARMAGNOLA;TORINO;Sede centrale;DIURNA;I.T. COMMERCIALE / I.T. SETT ECONOMICO;AMMINISTRAZIONE, FINANZA E MARKETING - BIENNIO;2ECAFMN1;II anno;2;15;24
001059A311;0010594002;Scuola secondaria di II grado;TOTD00801C;I.T. COMMERCIALE / I.T. SETT ECONOMICO;BALDESSANO ROCCATI;VIALE GARIBALDI 7;;CARMAGNOLA;TORINO;Sede centrale;DIURNA;I.T. COMMERCIALE / I.T. SETT ECONOMICO;INDIRIZZO I.G.E.A. (GIURIDICO ECONOMICO AZIENDALE);224ZZ01;IV anno;2;11;28
001059A311;0010594002;Scuola secondaria di II grado;TOTD00801C;I.T. COMMERCIALE / I.T. SETT ECONOMICO;BALDESSANO ROCCATI;VIALE GARIBALDI 7;;CARMAGNOLA;TORINO;Sede centrale;DIURNA;I.T. COMMERCIALE / I.T. SETT ECONOMICO;INDIRIZZO I.G.E.A. (GIURIDICO ECONOMICO AZIENDALE);224ZZ01;V anno;2;13;24
001059A311;0010594002;Scuola secondaria di II grado;TOTD00801C;I.T. COMMERCIALE / I.T. SETT ECONOMICO;BALDESSANO ROCCATI;VIALE GARIBALDI 7;;CARMAGNOLA;TORINO;Sede centrale;DIURNA;I.T. COMMERCIALE / I.T. SETT ECONOMICO;TURISMO ;3ECTUR10;III anno;1;6;13
001059A311;0010594002;Scuola secondaria di II grado;TOTD00801C;I.T. COMMERCIALE / I.T. SETT ECONOMICO;BALDESSANO ROCCATI;VIALE GARIBALDI 7;;CARMAGNOLA;TORINO;Sede centrale;DIURNA;I.T. COMMERCIALE / I.T. SETT ECONOMICO;TURISMO - BIENNIO;2ECTURN2;I anno;1;8;20
001059A311;0010594002;Scuola secondaria di II grado;TOTD00801C;I.T. COMMERCIALE / I.T. SETT ECONOMICO;BALDESSANO ROCCATI;VIALE GARIBALDI 7;;CARMAGNOLA;TORINO;Sede centrale;DIURNA;I.T. COMMERCIALE / I.T. SETT ECONOMICO;TURISMO - BIENNIO;2ECTURN2;II anno;1;3;17
001059A311;0010594003;Scuola secondaria di II grado;TORC008015;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;BALDESSANO ROCCATI;VIALE GARIBALDI 7;;CARMAGNOLA;TORINO;Sezione differenziata;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;OPERATORE DELLA GESTIONE AZIENDALE;114QQ02;III anno;2;7;28
001059A311;0010594003;Scuola secondaria di II grado;TORC008015;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;BALDESSANO ROCCATI;VIALE GARIBALDI 7;;CARMAGNOLA;TORINO;Sezione differenziata;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;SERVIZI COMMERCIALI - BIENNIO;1SRCOMNN;I anno;1;11;22
001059A311;0010594003;Scuola secondaria di II grado;TORC008015;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;BALDESSANO ROCCATI;VIALE GARIBALDI 7;;CARMAGNOLA;TORINO;Sezione differenziata;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;SERVIZI COMMERCIALI - BIENNIO;1SRCOMNN;II anno;2;9;32
001059A311;0010594003;Scuola secondaria di II grado;TORC008015;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;BALDESSANO ROCCATI;VIALE GARIBALDI 7;;CARMAGNOLA;TORINO;Sezione differenziata;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;TECNICO DEI SERVIZI TURISTICI;114ZZ03;IV anno;1;9;18
001059A311;0010594003;Scuola secondaria di II grado;TORC008015;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;BALDESSANO ROCCATI;VIALE GARIBALDI 7;;CARMAGNOLA;TORINO;Sezione differenziata;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;TECNICO DEI SERVIZI TURISTICI;114ZZ03;V anno;2;5;23
001059A311;0010594003;Scuola secondaria di II grado;TORC008015;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;BALDESSANO ROCCATI;VIALE GARIBALDI 7;;CARMAGNOLA;TORINO;Sezione differenziata;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;TECNICO DELLA GESTIONE AZIENDALE;114ZZ02;IV anno;2;10;26
001059A311;0010594003;Scuola secondaria di II grado;TORC008015;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;BALDESSANO ROCCATI;VIALE GARIBALDI 7;;CARMAGNOLA;TORINO;Sezione differenziata;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;TECNICO DELLA GESTIONE AZIENDALE;114ZZ02;V anno;1;3;14
001059A311;0010594004;Scuola secondaria di II grado;TOPC00801D;LICEO CLASSICO;BALDESSSANO ROCCATI;PIAZZA S. AGOSTINO 24;;CARMAGNOLA;TORINO;Sezione staccata;DIURNA;LICEO CLASSICO;LICEO CLASSICO;4LLCLS00;I anno;1;3;31
001059A311;0010594004;Scuola secondaria di II grado;TOPC00801D;LICEO CLASSICO;BALDESSSANO ROCCATI;PIAZZA S. AGOSTINO 24;;CARMAGNOLA;TORINO;Sezione staccata;DIURNA;LICEO CLASSICO;LICEO CLASSICO;4LLCLS00;II anno;1;7;14
001059A311;0010594004;Scuola secondaria di II grado;TOPC00801D;LICEO CLASSICO;BALDESSSANO ROCCATI;PIAZZA S. AGOSTINO 24;;CARMAGNOLA;TORINO;Sezione staccata;DIURNA;LICEO CLASSICO;LICEO CLASSICO;4LLCLS00;III anno;1;7;20
001059A311;0010594004;Scuola secondaria di II grado;TOPC00801D;LICEO CLASSICO;BALDESSSANO ROCCATI;PIAZZA S. AGOSTINO 24;;CARMAGNOLA;TORINO;Sezione staccata;DIURNA;LICEO CLASSICO;PROGETTI VARI MINISPERIMENTAZIONE;442MM01;IV anno;1;4;21
001059A311;0010594004;Scuola secondaria di II grado;TOPC00801D;LICEO CLASSICO;BALDESSSANO ROCCATI;PIAZZA S. AGOSTINO 24;;CARMAGNOLA;TORINO;Sezione staccata;DIURNA;LICEO CLASSICO;PROGETTI VARI MINISPERIMENTAZIONE;442MM01;V anno;1;7;10
001059A311;0010594005;Scuola secondaria di II grado;TOPS00801L;LICEO SCIENTIFICO;BALDESSANO ROCCATI;PIAZZA S. AGOSTINO 24;;CARMAGNOLA;TORINO;Sezione differenziata;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-OPZIONE SCIENZE APPLICATE;4LLSCI01;I anno;2;26;16
001059A311;0010594005;Scuola secondaria di II grado;TOPS00801L;LICEO SCIENTIFICO;BALDESSANO ROCCATI;PIAZZA S. AGOSTINO 24;;CARMAGNOLA;TORINO;Sezione differenziata;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-OPZIONE SCIENZE APPLICATE;4LLSCI01;II anno;2;34;9
001059A311;0010594005;Scuola secondaria di II grado;TOPS00801L;LICEO SCIENTIFICO;BALDESSANO ROCCATI;PIAZZA S. AGOSTINO 24;;CARMAGNOLA;TORINO;Sezione differenziata;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-OPZIONE SCIENZE APPLICATE;4LLSCI01;III anno;1;11;15
001059A311;0010594005;Scuola secondaria di II grado;TOPS00801L;LICEO SCIENTIFICO;BALDESSANO ROCCATI;PIAZZA S. AGOSTINO 24;;CARMAGNOLA;TORINO;Sezione differenziata;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-TRADIZIONALE;4LLSCI00;I anno;2;17;25
001059A311;0010594005;Scuola secondaria di II grado;TOPS00801L;LICEO SCIENTIFICO;BALDESSANO ROCCATI;PIAZZA S. AGOSTINO 24;;CARMAGNOLA;TORINO;Sezione differenziata;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-TRADIZIONALE;4LLSCI00;II anno;2;24;22
001059A311;0010594005;Scuola secondaria di II grado;TOPS00801L;LICEO SCIENTIFICO;BALDESSANO ROCCATI;PIAZZA S. AGOSTINO 24;;CARMAGNOLA;TORINO;Sezione differenziata;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-TRADIZIONALE;4LLSCI00;III anno;2;18;14
001059A311;0010594005;Scuola secondaria di II grado;TOPS00801L;LICEO SCIENTIFICO;BALDESSANO ROCCATI;PIAZZA S. AGOSTINO 24;;CARMAGNOLA;TORINO;Sezione differenziata;DIURNA;LICEO SCIENTIFICO;P.N.I. (MINISPERIMENTAZIONE);441MM02;IV anno;2;17;23
001059A311;0010594005;Scuola secondaria di II grado;TOPS00801L;LICEO SCIENTIFICO;BALDESSANO ROCCATI;PIAZZA S. AGOSTINO 24;;CARMAGNOLA;TORINO;Sezione differenziata;DIURNA;LICEO SCIENTIFICO;P.N.I. (MINISPERIMENTAZIONE);441MM02;V anno;2;34;9
001059A311;0010594005;Scuola secondaria di II grado;TOPS00801L;LICEO SCIENTIFICO;BALDESSANO ROCCATI;PIAZZA S. AGOSTINO 24;;CARMAGNOLA;TORINO;Sezione differenziata;DIURNA;LICEO SCIENTIFICO;PROGETTI VARI MINISPERIMENTAZIONE;441MM01;V anno;1;6;14
0010634003;0010634003;Scuola secondaria di II grado;TOTB025006;I.T. AERONAUTICO / I.T. SETT TECNOLOGICO;TURIN FLYING INSTITUTE;STRADA SAN MAURIZIO 12;;CASELLE TORINESE;TORINO;Sede centrale;DIURNA;I.T. AERONAUTICO / I.T. SETT TECNOLOGICO;TRASPORTI E LOGISTICA - ART. CONDUZIONE DEL MEZZO;2TCTRS22;III anno;1;13;2
0010634003;0010634003;Scuola secondaria di II grado;TOTB025006;I.T. AERONAUTICO / I.T. SETT TECNOLOGICO;TURIN FLYING INSTITUTE;STRADA SAN MAURIZIO 12;;CASELLE TORINESE;TORINO;Sede centrale;DIURNA;I.T. AERONAUTICO / I.T. SETT TECNOLOGICO;TRASPORTI E LOGISTICA - BIENNIO;2TCTRSN2;I anno;1;18;3
0010634003;0010634003;Scuola secondaria di II grado;TOTB025006;I.T. AERONAUTICO / I.T. SETT TECNOLOGICO;TURIN FLYING INSTITUTE;STRADA SAN MAURIZIO 12;;CASELLE TORINESE;TORINO;Sede centrale;DIURNA;I.T. AERONAUTICO / I.T. SETT TECNOLOGICO;TRASPORTI E LOGISTICA - BIENNIO;2TCTRSN2;II anno;1;17;1
0010634003;0010634003;Scuola secondaria di II grado;TOTB025006;I.T. AERONAUTICO / I.T. SETT TECNOLOGICO;TURIN FLYING INSTITUTE;STRADA SAN MAURIZIO 12;;CASELLE TORINESE;TORINO;Sede centrale;DIURNA;I.T. AERONAUTICO / I.T. SETT TECNOLOGICO;TRIENNIO CONTROLLORI DI VOLO;229ZZ04;V anno;1;8;0
0010634003;0010634003;Scuola secondaria di II grado;TOTB025006;I.T. AERONAUTICO / I.T. SETT TECNOLOGICO;TURIN FLYING INSTITUTE;STRADA SAN MAURIZIO 12;;CASELLE TORINESE;TORINO;Sede centrale;DIURNA;I.T. AERONAUTICO / I.T. SETT TECNOLOGICO;TRIENNIO-PILOTI;229ZZ03;IV anno;1;13;1
0010634003;0010634003;Scuola secondaria di II grado;TOTB025006;I.T. AERONAUTICO / I.T. SETT TECNOLOGICO;TURIN FLYING INSTITUTE;STRADA SAN MAURIZIO 12;;CASELLE TORINESE;TORINO;Sede centrale;DIURNA;I.T. AERONAUTICO / I.T. SETT TECNOLOGICO;TRIENNIO-PILOTI;229ZZ03;V anno;0;10;2
001066A288;0010664002;Scuola secondaria di II grado;TOSD010002;IST. D'ARTE / LICEO ARTISTICO;F. FACCIO;VIA AMMIRAGLIO PULLINO 24;;CASTELLAMONTE;TORINO;Sede centrale;DIURNA;IST. D'ARTE / LICEO ARTISTICO;ARTE APPLICATA;551ZZ01;IV anno;1;12;19
001066A288;0010664002;Scuola secondaria di II grado;TOSD010002;IST. D'ARTE / LICEO ARTISTICO;F. FACCIO;VIA AMMIRAGLIO PULLINO 24;;CASTELLAMONTE;TORINO;Sede centrale;DIURNA;IST. D'ARTE / LICEO ARTISTICO;ARTE APPLICATA;551ZZ01;V anno;2;7;22
001066A288;0010664002;Scuola secondaria di II grado;TOSD010002;IST. D'ARTE / LICEO ARTISTICO;F. FACCIO;VIA AMMIRAGLIO PULLINO 24;;CASTELLAMONTE;TORINO;Sede centrale;DIURNA;IST. D'ARTE / LICEO ARTISTICO;LICEO ARTISTICO-ARTARCHITETTURA E AMBIENTE;4LLART12;III anno;1;0;16
001066A288;0010664002;Scuola secondaria di II grado;TOSD010002;IST. D'ARTE / LICEO ARTISTICO;F. FACCIO;VIA AMMIRAGLIO PULLINO 24;;CASTELLAMONTE;TORINO;Sede centrale;DIURNA;IST. D'ARTE / LICEO ARTISTICO;LICEO ARTISTICO-BIENNIO;4LLARTN2;I anno;5;37;77
001066A288;0010664002;Scuola secondaria di II grado;TOSD010002;IST. D'ARTE / LICEO ARTISTICO;F. FACCIO;VIA AMMIRAGLIO PULLINO 24;;CASTELLAMONTE;TORINO;Sede centrale;DIURNA;IST. D'ARTE / LICEO ARTISTICO;LICEO ARTISTICO-BIENNIO;4LLARTN2;II anno;5;14;74
001066A288;0010664002;Scuola secondaria di II grado;TOSD010002;IST. D'ARTE / LICEO ARTISTICO;F. FACCIO;VIA AMMIRAGLIO PULLINO 24;;CASTELLAMONTE;TORINO;Sede centrale;DIURNA;IST. D'ARTE / LICEO ARTISTICO;LICEO ARTISTICO-DESIGN;4LLART14;III anno;1;5;24
001066A288;0010664002;Scuola secondaria di II grado;TOSD010002;IST. D'ARTE / LICEO ARTISTICO;F. FACCIO;VIA AMMIRAGLIO PULLINO 24;;CASTELLAMONTE;TORINO;Sede centrale;DIURNA;IST. D'ARTE / LICEO ARTISTICO;LICEO ARTISTICO-GRAFICA;4LLART15;III anno;1;11;10
001066A288;0010664002;Scuola secondaria di II grado;TOSD010002;IST. D'ARTE / LICEO ARTISTICO;F. FACCIO;VIA AMMIRAGLIO PULLINO 24;;CASTELLAMONTE;TORINO;Sede centrale;DIURNA;IST. D'ARTE / LICEO ARTISTICO;MICHELANGELO - AREA COMPOSITIVA IND. MODA E COSTUME;551PP01;IV anno;1;2;22
001066A288;0010664002;Scuola secondaria di II grado;TOSD010002;IST. D'ARTE / LICEO ARTISTICO;F. FACCIO;VIA AMMIRAGLIO PULLINO 24;;CASTELLAMONTE;TORINO;Sede centrale;DIURNA;IST. D'ARTE / LICEO ARTISTICO;MICHELANGELO - AREA COMPOSITIVA IND. MODA E COSTUME;551PP01;V anno;1;1;16
0010781015;0010784013;Scuola secondaria di II grado;TO1E047001;ALTRI;INTERNATIONAL SCHOOL OF TURIN;STRADA PECETTO, 34;;CHIERI;TORINO;Sede centrale;DIURNA;ALTRI;BIENNIO COMUNE;453NN00;I anno;2;14;15
0010781015;0010784013;Scuola secondaria di II grado;TO1E047001;ALTRI;INTERNATIONAL SCHOOL OF TURIN;STRADA PECETTO, 34;;CHIERI;TORINO;Sede centrale;DIURNA;ALTRI;BIENNIO COMUNE;453NN00;II anno;1;12;9
0010781015;0010784013;Scuola secondaria di II grado;TO1E047001;ALTRI;INTERNATIONAL SCHOOL OF TURIN;STRADA PECETTO, 34;;CHIERI;TORINO;Sede centrale;DIURNA;ALTRI;DIPLOMA INTERNATIONAL BACCALAUREATE INDIRIZZO LINGUISTICO;453ZZ03;III anno;0;1;9
0010781015;0010784013;Scuola secondaria di II grado;TO1E047001;ALTRI;INTERNATIONAL SCHOOL OF TURIN;STRADA PECETTO, 34;;CHIERI;TORINO;Sede centrale;DIURNA;ALTRI;DIPLOMA INTERNATIONAL BACCALAUREATE INDIRIZZO LINGUISTICO;453ZZ03;IV anno;0;3;4
0010781015;0010784013;Scuola secondaria di II grado;TO1E047001;ALTRI;INTERNATIONAL SCHOOL OF TURIN;STRADA PECETTO, 34;;CHIERI;TORINO;Sede centrale;DIURNA;ALTRI;DIPLOMA INTERNATIONAL BACCALAUREATE INDIRIZZO SCIENTIFICO;453ZZ04;III anno;0;3;0
0010781015;0010784013;Scuola secondaria di II grado;TO1E047001;ALTRI;INTERNATIONAL SCHOOL OF TURIN;STRADA PECETTO, 34;;CHIERI;TORINO;Sede centrale;DIURNA;ALTRI;DIPLOMA INTERNATIONAL BACCALAUREATE INDIRIZZO SCIENTIFICO;453ZZ04;IV anno;0;5;0
0010781015;0010784013;Scuola secondaria di II grado;TO1E047001;ALTRI;INTERNATIONAL SCHOOL OF TURIN;STRADA PECETTO, 34;;CHIERI;TORINO;Sede centrale;DIURNA;ALTRI;"DIPLOMA INTERNATIONAL BACCALAUREATE INDIRIZZO SCIENZE UMANE
";453ZZ05;III anno;0;1;0
0010781015;0010784013;Scuola secondaria di II grado;TO1E047001;ALTRI;INTERNATIONAL SCHOOL OF TURIN;STRADA PECETTO, 34;;CHIERI;TORINO;Sede centrale;DIURNA;ALTRI;"DIPLOMA INTERNATIONAL BACCALAUREATE INDIRIZZO SCIENZE UMANE
";453ZZ05;IV anno;0;8;2
0010781015;0010784013;Scuola secondaria di II grado;TO1E047001;ALTRI;INTERNATIONAL SCHOOL OF TURIN;STRADA PECETTO, 34;;CHIERI;TORINO;Sede centrale;DIURNA;ALTRI;DIPLOMA INTERNATIONAL BACCALAUREATE SENZA EQUIPOLLENZA;453ZZ01;III anno;1;5;3
0010781015;0010784013;Scuola secondaria di II grado;TO1E047001;ALTRI;INTERNATIONAL SCHOOL OF TURIN;STRADA PECETTO, 34;;CHIERI;TORINO;Sede centrale;DIURNA;ALTRI;DIPLOMA INTERNATIONAL BACCALAUREATE SENZA EQUIPOLLENZA;453ZZ01;IV anno;2;3;6
0010784008;0010784008;Scuola secondaria di II grado;TOPL11500A;LICEO LINGUISTICO;B. PASCAL;VIA DELLE ROSINE 11;;CHIERI;TORINO;Sede centrale;DIURNA;LICEO LINGUISTICO;BROCCA- SOCIO PSICO PEDAGOGICO;443BB05;IV anno;1;0;5
0010784008;0010784008;Scuola secondaria di II grado;TOPL11500A;LICEO LINGUISTICO;B. PASCAL;VIA DELLE ROSINE 11;;CHIERI;TORINO;Sede centrale;DIURNA;LICEO LINGUISTICO;BROCCA- SOCIO PSICO PEDAGOGICO;443BB05;V anno;1;1;12
0010784008;0010784008;Scuola secondaria di II grado;TOPL11500A;LICEO LINGUISTICO;B. PASCAL;VIA DELLE ROSINE 11;;CHIERI;TORINO;Sede centrale;DIURNA;LICEO LINGUISTICO;LICEO LINGUISTICO;4LLLNG00;I anno;1;0;3
0010784008;0010784008;Scuola secondaria di II grado;TOPL11500A;LICEO LINGUISTICO;B. PASCAL;VIA DELLE ROSINE 11;;CHIERI;TORINO;Sede centrale;DIURNA;LICEO LINGUISTICO;LICEO LINGUISTICO;4LLLNG00;II anno;1;0;7
0010784008;0010784008;Scuola secondaria di II grado;TOPL11500A;LICEO LINGUISTICO;B. PASCAL;VIA DELLE ROSINE 11;;CHIERI;TORINO;Sede centrale;DIURNA;LICEO LINGUISTICO;LICEO LINGUISTICO;4LLLNG00;III anno;1;0;9
0010784008;0010784011;Scuola secondaria di II grado;TOPS955001;LICEO SCIENTIFICO;B. PASCAL;VIA DELLE ROSINE 11;;CHIERI;TORINO;Sezione differenziata;DIURNA;LICEO SCIENTIFICO;INDIRIZZO GENERALE;441GG00;IV anno;1;5;0
0010784008;0010784011;Scuola secondaria di II grado;TOPS955001;LICEO SCIENTIFICO;B. PASCAL;VIA DELLE ROSINE 11;;CHIERI;TORINO;Sezione differenziata;DIURNA;LICEO SCIENTIFICO;INDIRIZZO GENERALE;441GG00;V anno;1;7;6
0010784008;0010784011;Scuola secondaria di II grado;TOPS955001;LICEO SCIENTIFICO;B. PASCAL;VIA DELLE ROSINE 11;;CHIERI;TORINO;Sezione differenziata;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-TRADIZIONALE;4LLSCI00;I anno;1;2;1
0010784008;0010784011;Scuola secondaria di II grado;TOPS955001;LICEO SCIENTIFICO;B. PASCAL;VIA DELLE ROSINE 11;;CHIERI;TORINO;Sezione differenziata;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-TRADIZIONALE;4LLSCI00;II anno;1;3;0
0010784008;0010784011;Scuola secondaria di II grado;TOPS955001;LICEO SCIENTIFICO;B. PASCAL;VIA DELLE ROSINE 11;;CHIERI;TORINO;Sezione differenziata;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-TRADIZIONALE;4LLSCI00;III anno;1;8;0
001078A307;0010784002;Scuola secondaria di II grado;TOPS18000P;LICEO SCIENTIFICO;MONTI;VIA MONTESSORI 4;;CHIERI;TORINO;Sede centrale;DIURNA;LICEO SCIENTIFICO;INDIRIZZO GENERALE;441GG00;IV anno;4;55;40
001078A307;0010784002;Scuola secondaria di II grado;TOPS18000P;LICEO SCIENTIFICO;MONTI;VIA MONTESSORI 4;;CHIERI;TORINO;Sede centrale;DIURNA;LICEO SCIENTIFICO;INDIRIZZO GENERALE;441GG00;V anno;4;62;33
001078A307;0010784002;Scuola secondaria di II grado;TOPS18000P;LICEO SCIENTIFICO;MONTI;VIA MONTESSORI 4;;CHIERI;TORINO;Sede centrale;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-TRADIZIONALE;4LLSCI00;I anno;6;104;55
001078A307;0010784002;Scuola secondaria di II grado;TOPS18000P;LICEO SCIENTIFICO;MONTI;VIA MONTESSORI 4;;CHIERI;TORINO;Sede centrale;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-TRADIZIONALE;4LLSCI00;II anno;7;93;68
001078A307;0010784002;Scuola secondaria di II grado;TOPS18000P;LICEO SCIENTIFICO;MONTI;VIA MONTESSORI 4;;CHIERI;TORINO;Sede centrale;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-TRADIZIONALE;4LLSCI00;III anno;5;80;46
001078A307;0010784002;Scuola secondaria di II grado;TOPS18000P;LICEO SCIENTIFICO;MONTI;VIA MONTESSORI 4;;CHIERI;TORINO;Sede centrale;DIURNA;LICEO SCIENTIFICO;P.N.I. (MINISPERIMENTAZIONE);441MM02;IV anno;1;9;3
001078A307;0010784002;Scuola secondaria di II grado;TOPS18000P;LICEO SCIENTIFICO;MONTI;VIA MONTESSORI 4;;CHIERI;TORINO;Sede centrale;DIURNA;LICEO SCIENTIFICO;P.N.I. (MINISPERIMENTAZIONE);441MM02;V anno;1;11;2
001078A307;0010784002;Scuola secondaria di II grado;TOPS18000P;LICEO SCIENTIFICO;MONTI;VIA MONTESSORI 4;;CHIERI;TORINO;Sede centrale;DIURNA;LICEO SCIENTIFICO;PROGETTI VARI MINISPERIMENTAZIONE;441MM01;IV anno;1;12;13
001078A307;0010784002;Scuola secondaria di II grado;TOPS18000P;LICEO SCIENTIFICO;MONTI;VIA MONTESSORI 4;;CHIERI;TORINO;Sede centrale;DIURNA;LICEO SCIENTIFICO;PROGETTI VARI MINISPERIMENTAZIONE;441MM01;V anno;1;21;15
001078A307;0010784006;Scuola secondaria di II grado;TOPS18000P;LICEO CLASSICO;MONTI;VIA MONTESSORI, 4;;CHIERI;TORINO;Scuola coordinata;DIURNA;LICEO CLASSICO;LICEO CLASSICO;4LLCLS00;I anno;2;13;34
001078A307;0010784006;Scuola secondaria di II grado;TOPS18000P;LICEO CLASSICO;MONTI;VIA MONTESSORI, 4;;CHIERI;TORINO;Scuola coordinata;DIURNA;LICEO CLASSICO;LICEO CLASSICO;4LLCLS00;II anno;2;16;21
001078A307;0010784006;Scuola secondaria di II grado;TOPS18000P;LICEO CLASSICO;MONTI;VIA MONTESSORI, 4;;CHIERI;TORINO;Scuola coordinata;DIURNA;LICEO CLASSICO;LICEO CLASSICO;4LLCLS00;III anno;2;13;32
001078A307;0010784006;Scuola secondaria di II grado;TOPS18000P;LICEO CLASSICO;MONTI;VIA MONTESSORI, 4;;CHIERI;TORINO;Scuola coordinata;DIURNA;LICEO CLASSICO;PROGETTI VARI MINISPERIMENTAZIONE;442MM01;IV anno;2;19;39
001078A307;0010784006;Scuola secondaria di II grado;TOPS18000P;LICEO CLASSICO;MONTI;VIA MONTESSORI, 4;;CHIERI;TORINO;Scuola coordinata;DIURNA;LICEO CLASSICO;PROGETTI VARI MINISPERIMENTAZIONE;442MM01;V anno;2;15;29
